FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,FLOW_STOCK_ENTRY,ACCOUNTING_ENTRY,INT_ACC_ITEM,FUNCTIONAL_CAT,INSTR_ASSET,MATURITY,UNIT_MEASURE,CURRENCY_DENOM,VALUATION,COMP_METHOD,TIME_PERIOD,TIME_FORMAT,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,COMMENT_TS,TITLE,UNIT_MULT,DECIMALS,TIME_PER_COLLECT,REF_PERIOD_DETAIL,COMPILING_ORG,DATA_COMP,DISS_ORG,TITLE_COMPL,OBS_VALUE
"Q","N","BE","1C","S1","S1","T","D","D4P","O","F","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4P","O","F","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4P","O","F","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4Q","D","FL","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4Q","D","FL","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4Q","D","FL","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4Q","D","FL","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4S","D","F5","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4S","D","F5","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4S","D","F5","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","D4S","D","F5","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G","_Z","_Z","_Z","EUR","_T","_X","C","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G","_Z","_Z","_Z","EUR","_T","_X","C","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G","_Z","_Z","_Z","EUR","_T","_X","C","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G","_Z","_Z","_Z","EUR","_T","_X","C","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G4EU","_Z","_Z","_Z","EUR","_T","_X","C","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G4EU","_Z","_Z","_Z","EUR","_T","_X","C","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G4EU","_Z","_Z","_Z","EUR","_T","_X","C","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","G4EU","_Z","_Z","_Z","EUR","_T","_X","C","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","IN2","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","IN2","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","IN2","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","IN2","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","KA","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","KA","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","KA","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","KA","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","S","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","S","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","S","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","S","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SA","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SA","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SA","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SA","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SB","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SB","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SB","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SB","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SC","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SC","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SC","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SC","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SD","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SD","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SD","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SD","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SE","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SE","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SE","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SE","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SF","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SF","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SF","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SF","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SG","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SG","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SG","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SG","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SH","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SH","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SH","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SH","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SI","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SI","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SI","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SI","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SJ","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SJ","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SJ","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SJ","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SK","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SK","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SK","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SK","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SL","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SL","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SL","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SL","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SN","_Z","_Z","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SN","_Z","_Z","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SN","_Z","_Z","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","D","SN","_Z","_Z","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F5","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F5","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F5","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F5","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F5B","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F5B","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F5B","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","F5B","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","FL","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","FL","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","FL","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","D","FL","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","O","F","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","O","F","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","O","F","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S1","S1","T","L","FA","O","F","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","L","EUR","_T","N","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","L","EUR","_T","N","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","L","EUR","_T","N","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","L","EUR","_T","N","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","S","EUR","_T","N","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","S","EUR","_T","N","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","S","EUR","_T","N","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","S","EUR","_T","N","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","T","EUR","_T","N","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","T","EUR","_T","N","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","T","EUR","_T","N","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","A","FA","O","F4","T","EUR","_T","N","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F","_Z","EUR","_T","_X","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F","_Z","EUR","_T","_X","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F","_Z","EUR","_T","_X","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F","_Z","EUR","_T","_X","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","L","EUR","_T","N","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","L","EUR","_T","N","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","L","EUR","_T","N","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","L","EUR","_T","N","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","S","EUR","_T","N","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","S","EUR","_T","N","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","S","EUR","_T","N","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","S","EUR","_T","N","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","T","EUR","_T","N","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","T","EUR","_T","N","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","T","EUR","_T","N","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S1","T","L","FA","O","F4","T","EUR","_T","N","N","2002-12-31","P3M","A","F","","","","","6","0","S","","","","","","0"
"Q","N","BE","1C","S121","S121","T","A","FA","R","FK","_Z","EUR","XDR","M","N","2002-03-31","P3M","A","F","","","","","6","0","S","","","","","","125"
"Q","N","BE","1C","S121","S121","T","A","FA","R","FK","_Z","EUR","XDR","M","N","2002-06-30","P3M","A","F","","","","","6","0","S","","","","","","125"
"Q","N","BE","1C","S121","S121","T","A","FA","R","FK","_Z","EUR","XDR","M","N","2002-09-30","P3M","A","F","","","","","6","0","S","","","","","","151"
