FREQ,INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,CONF_STATUS
M,2010,OPI,2825,2011-Q1,N
M,2010,OPI,2825,2011-Q2,N
M,2010,OPI,2825,2011-Q3,N
M,2010,OPI,2825,2011-Q4,N
M,2010,OPI,2829,2010-Q1,E
M,2010,OPI,2829,2010-Q2,E
M,2010,OPI,2829,2010-Q3,E
M,2010,OPI,2829,2010-Q4,E
M,2010,OPI,2829,2011-Q1,E
M,2010,OPI,2829,2011-Q2,E
M,2010,OPI,2829,2011-Q3,E
M,2010,OPI,2829,2011-Q4,E
M,2010,OPI,2830,2010-Q1,F
M,2010,OPI,2830,2010-Q2,F
M,2010,OPI,2830,2010-Q3,F
M,2010,OPI,2830,2010-Q4,F
M,2010,OPI,2830,2011-Q1,F
M,2010,OPI,2830,2011-Q2,F
M,2010,OPI,2830,2011-Q3,F
M,2010,OPI,2830,2011-Q4,F
M,2010,OPI,2890,2010-Q1,F
M,2010,OPI,2890,2010-Q2,F
M,2010,OPI,2890,2010-Q3,F
M,2010,OPI,2890,2010-Q4,F
M,2010,OPI,2890,2011-Q1,F
M,2010,OPI,2890,2011-Q2,F
M,2010,OPI,2890,2011-Q3,F
M,2010,OPI,2890,2011-Q4,F
M,2010,OPI,2893,2010-Q1,C
M,2010,OPI,2893,2010-Q2,C
M,2010,OPI,2893,2010-Q3,C
M,2010,OPI,2893,2010-Q4,C
M,2010,OPI,2893,2011-Q1,C
M,2010,OPI,2893,2011-Q2,C
M,2010,OPI,2893,2011-Q3,C
M,2010,OPI,2893,2011-Q4,C
M,2010,OPI,2894,2010-Q1,N
M,2010,OPI,2894,2010-Q2,N
M,2010,OPI,2894,2010-Q3,N
M,2010,OPI,2894,2010-Q4,N
M,2010,OPI,2894,2011-Q1,N
M,2010,OPI,2894,2011-Q2,N
M,2010,OPI,2894,2011-Q3,N
M,2010,OPI,2894,2011-Q4,N
M,2010,OPI,2900,2010-Q1,E
M,2010,OPI,2900,2010-Q2,E
M,2010,OPI,2900,2010-Q3,E
M,2010,OPI,2900,2010-Q4,E
M,2010,OPI,2900,2011-Q1,E
M,2010,OPI,2900,2011-Q2,E
M,2010,OPI,2900,2011-Q3,E
M,2010,OPI,2900,2011-Q4,E
M,2010,OPI,2910,2010-Q1,F
M,2010,OPI,2910,2010-Q2,F
M,2010,OPI,2910,2010-Q3,F
M,2010,OPI,2910,2010-Q4,F
M,2010,OPI,2910,2011-Q1,F
M,2010,OPI,2910,2011-Q2,F
M,2010,OPI,2910,2011-Q3,F
M,2010,OPI,2910,2011-Q4,F
M,2010,OPI,2920,2010-Q1,F
M,2010,OPI,2920,2010-Q2,F
M,2010,OPI,2920,2010-Q3,F
M,2010,OPI,2920,2010-Q4,F
M,2010,OPI,2920,2011-Q1,F
M,2010,OPI,2920,2011-Q2,F
M,2010,OPI,2920,2011-Q3,F
M,2010,OPI,2920,2011-Q4,F
M,2010,OPI,2930,2010-Q1,C
M,2010,OPI,2930,2010-Q2,C
M,2010,OPI,2930,2010-Q3,C
M,2010,OPI,2930,2010-Q4,C
M,2010,OPI,2930,2011-Q1,C
M,2010,OPI,2930,2011-Q2,C
M,2010,OPI,2930,2011-Q3,C
M,2010,OPI,2930,2011-Q4,C
M,2010,OPI,2932,2010-Q1,N
M,2010,OPI,2932,2010-Q2,N
M,2010,OPI,2932,2010-Q3,N
M,2010,OPI,2932,2010-Q4,N
M,2010,OPI,2932,2011-Q1,N
M,2010,OPI,2932,2011-Q2,N
M,2010,OPI,2932,2011-Q3,N
M,2010,OPI,2932,2011-Q4,N
M,2010,OPI,31,2010-Q1,C
M,2010,OPI,31,2010-Q2,C
M,2010,OPI,31,2010-Q3,C
M,2010,OPI,31,2010-Q4,C
M,2010,OPI,31,2011-Q1,C
M,2010,OPI,31,2011-Q2,C
M,2010,OPI,31,2011-Q3,C
M,2010,OPI,31,2011-Q4,C
M,2010,OPI,3100,2010-Q1,E
M,2010,OPI,3100,2010-Q2,E
M,2010,OPI,3100,2010-Q3,E
M,2010,OPI,3100,2010-Q4,E
M,2010,OPI,3100,2011-Q1,E
M,2010,OPI,3100,2011-Q2,E
M,2010,OPI,3100,2011-Q3,E
M,2010,OPI,3100,2011-Q4,E
M,2010,OPI,3101,2010-Q1,F
M,2010,OPI,3101,2010-Q2,F
M,2010,OPI,3101,2010-Q3,F
M,2010,OPI,3101,2010-Q4,F
M,2010,OPI,3101,2011-Q1,F
M,2010,OPI,3101,2011-Q2,F
M,2010,OPI,3101,2011-Q3,F
M,2010,OPI,3101,2011-Q4,F
M,2010,OPI,3102,2010-Q1,F
M,2010,OPI,3102,2010-Q2,F
M,2010,OPI,3102,2010-Q3,F
M,2010,OPI,3102,2010-Q4,F
M,2010,OPI,3102,2011-Q1,F
M,2010,OPI,3102,2011-Q2,F
M,2010,OPI,3102,2011-Q3,F
M,2010,OPI,3102,2011-Q4,F
M,2010,OPI,3103,2010-Q1,C
M,2010,OPI,3103,2010-Q2,C
M,2010,OPI,3103,2010-Q3,C
M,2010,OPI,3103,2010-Q4,C
M,2010,OPI,3103,2011-Q1,C
M,2010,OPI,3103,2011-Q2,C
M,2010,OPI,3103,2011-Q3,C
M,2010,OPI,3103,2011-Q4,C
M,2010,OPI,3109,2010-Q1,N
M,2010,OPI,3109,2010-Q2,N
M,2010,OPI,3109,2010-Q3,N
M,2010,OPI,3109,2010-Q4,N
M,2010,OPI,3109,2011-Q1,N
M,2010,OPI,3109,2011-Q2,N
M,2010,OPI,3109,2011-Q3,N
M,2010,OPI,3109,2011-Q4,N
M,2010,OPI,3200,2010-Q1,E
M,2010,OPI,3200,2010-Q2,E
M,2010,OPI,3200,2010-Q3,E
M,2010,OPI,3200,2010-Q4,E
M,2010,OPI,3200,2011-Q1,E
M,2010,OPI,3200,2011-Q2,E
M,2010,OPI,3200,2011-Q3,E
M,2010,OPI,3200,2011-Q4,E
M,2010,OPI,3250,2010-Q1,F
M,2010,OPI,3250,2010-Q2,F
M,2010,OPI,3250,2010-Q3,F
M,2010,OPI,3250,2010-Q4,F
M,2010,OPI,3250,2011-Q1,F
M,2010,OPI,3250,2011-Q2,F
M,2010,OPI,3250,2011-Q3,F
M,2010,OPI,3250,2011-Q4,F
M,2010,OPI,3290,2010-Q1,F
M,2010,OPI,3290,2010-Q2,F
M,2010,OPI,3290,2010-Q3,F
M,2010,OPI,3290,2010-Q4,F
M,2010,OPI,3290,2011-Q1,F
M,2010,OPI,3290,2011-Q2,F
M,2010,OPI,3290,2011-Q3,F
M,2010,OPI,3290,2011-Q4,F
M,2010,OPI,3299,2010-Q1,C
M,2010,OPI,3299,2010-Q2,C
M,2010,OPI,3299,2010-Q3,C
M,2010,OPI,3299,2010-Q4,C
M,2010,OPI,3299,2011-Q1,C
M,2010,OPI,3299,2011-Q2,C
M,2010,OPI,3299,2011-Q3,C
M,2010,OPI,3299,2011-Q4,C
M,2010,OPI,3310,2010-Q1,N
M,2010,OPI,3310,2010-Q2,N
M,2010,OPI,3310,2010-Q3,N
M,2010,OPI,3310,2010-Q4,N
M,2010,OPI,3310,2011-Q1,N
M,2010,OPI,3310,2011-Q2,N
M,2010,OPI,3310,2011-Q3,N
M,2010,OPI,3310,2011-Q4,N
M,2010,OPI,3312,2010-Q1,E
M,2010,OPI,3312,2010-Q2,E
M,2010,OPI,3312,2010-Q3,E
M,2010,OPI,3312,2010-Q4,E
M,2010,OPI,3312,2011-Q1,E
M,2010,OPI,3312,2011-Q2,E
M,2010,OPI,3312,2011-Q3,E
M,2010,OPI,3312,2011-Q4,E
M,2010,OPI,3320,2010-Q1,F
M,2010,OPI,3320,2010-Q2,F
M,2010,OPI,3320,2010-Q3,F
M,2010,OPI,3320,2010-Q4,F
M,2010,OPI,3320,2011-Q1,F
M,2010,OPI,3320,2011-Q2,F
M,2010,OPI,3320,2011-Q3,F
M,2010,OPI,3320,2011-Q4,F
M,2010,OPI,3500,2010-Q1,N
M,2010,OPI,3500,2010-Q2,N
M,2010,OPI,3500,2010-Q3,N
M,2010,OPI,3500,2010-Q4,N
M,2010,OPI,3500,2011-Q1,N
M,2010,OPI,3500,2011-Q2,N
M,2010,OPI,3500,2011-Q3,N
M,2010,OPI,3500,2011-Q4,N
M,2010,OPI,3510,2010-Q1,F
M,2010,OPI,3510,2010-Q2,F
M,2010,OPI,3510,2010-Q3,F
M,2010,OPI,3510,2010-Q4,F
M,2010,OPI,3510,2011-Q1,F
M,2010,OPI,3510,2011-Q2,F
M,2010,OPI,3510,2011-Q3,F
M,2010,OPI,3510,2011-Q4,F
M,2010,OPI,3520,2010-Q1,F
M,2010,OPI,3520,2010-Q2,F
M,2010,OPI,3520,2010-Q3,F
M,2010,OPI,3520,2010-Q4,F
M,2010,OPI,3520,2011-Q1,F
M,2010,OPI,3520,2011-Q2,F
M,2010,OPI,3520,2011-Q3,F
M,2010,OPI,3520,2011-Q4,F
M,2010,OPI,3600,2010-Q1,C
M,2010,OPI,3600,2010-Q2,C
M,2010,OPI,3600,2010-Q3,C
M,2010,OPI,3600,2010-Q4,C
M,2010,OPI,3600,2011-Q1,C
M,2010,OPI,3600,2011-Q2,C
M,2010,OPI,3600,2011-Q3,C
M,2010,OPI,3600,2011-Q4,C
M,2010,OPI,39,2010-Q1,N
M,2010,OPI,39,2010-Q2,N
M,2010,OPI,39,2010-Q3,N
M,2010,OPI,39,2010-Q4,N
M,2010,OPI,39,2011-Q1,N
M,2010,OPI,39,2011-Q2,N
M,2010,OPI,39,2011-Q3,N
M,2010,OPI,39,2011-Q4,N
M,2010,OPI,40,2010-Q1,E
M,2010,OPI,40,2010-Q2,E
M,2010,OPI,40,2010-Q3,E
M,2010,OPI,40,2010-Q4,E
M,2010,OPI,40,2011-Q1,E
M,2010,OPI,40,2011-Q2,E
M,2010,OPI,40,2011-Q3,E
M,2010,OPI,40,2011-Q4,E
M,2010,OPI,50,2010-Q1,F
M,2010,OPI,50,2010-Q2,F
M,2010,OPI,50,2010-Q3,F
M,2010,OPI,50,2010-Q4,F
M,2010,OPI,50,2011-Q1,F
M,2010,OPI,50,2011-Q2,F
M,2010,OPI,50,2011-Q3,F
M,2010,OPI,50,2011-Q4,F
M,2010,OPI,60,2010-Q1,F
M,2010,OPI,60,2010-Q2,F
M,2010,OPI,60,2010-Q3,F
M,2010,OPI,60,2010-Q4,F
M,2010,OPI,60,2011-Q1,F
M,2010,OPI,60,2011-Q2,F
M,2010,OPI,60,2011-Q3,F
M,2010,OPI,60,2011-Q4,F
M,2010,OPI,70,2010-Q1,C
M,2010,OPI,70,2010-Q2,C
M,2010,OPI,70,2010-Q3,C
M,2010,OPI,70,2010-Q4,C
M,2010,OPI,70,2011-Q1,C
M,2010,OPI,70,2011-Q2,C
M,2010,OPI,70,2011-Q3,C
M,2010,OPI,70,2011-Q4,C
M,2010,OPI,80,2010-Q1,N
M,2010,OPI,80,2010-Q2,N
M,2010,OPI,80,2010-Q3,N
M,2010,OPI,80,2010-Q4,N
M,2010,OPI,80,2011-Q1,N
M,2010,OPI,80,2011-Q2,N
M,2010,OPI,80,2011-Q3,N
M,2010,OPI,80,2011-Q4,N
M,2010,OPI,810,2010-Q1,C
M,2010,OPI,810,2010-Q2,C
M,2010,OPI,810,2010-Q3,C
M,2010,OPI,810,2010-Q4,C
M,2010,OPI,810,2011-Q1,C
M,2010,OPI,810,2011-Q2,C
M,2010,OPI,810,2011-Q3,C
M,2010,OPI,810,2011-Q4,C
M,2010,OPI,811,2010-Q1,N
M,2010,OPI,811,2010-Q2,N
M,2010,OPI,811,2010-Q3,N
M,2010,OPI,811,2010-Q4,N
M,2010,OPI,811,2011-Q1,N
M,2010,OPI,811,2011-Q2,N
M,2010,OPI,811,2011-Q3,N
M,2010,OPI,811,2011-Q4,N
M,2010,OPI,812,2010-Q1,E
M,2010,OPI,812,2010-Q2,E
M,2010,OPI,812,2010-Q3,E
M,2010,OPI,812,2010-Q4,E
M,2010,OPI,812,2011-Q1,E
M,2010,OPI,812,2011-Q2,E
M,2010,OPI,812,2011-Q3,E
M,2010,OPI,812,2011-Q4,E
M,2010,OPI,90,2010-Q1,E
M,2010,OPI,90,2010-Q2,E
M,2010,OPI,90,2010-Q3,E
M,2010,OPI,90,2010-Q4,E
M,2010,OPI,90,2011-Q1,E
M,2010,OPI,90,2011-Q2,E
M,2010,OPI,90,2011-Q3,E
M,2010,OPI,90,2011-Q4,E
M,2010,OPN,100,2010-Q1,F
M,2010,OPN,100,2010-Q2,F
M,2010,OPN,100,2010-Q3,F
M,2010,OPN,100,2010-Q4,F
M,2010,OPN,100,2011-Q1,F
M,2010,OPN,100,2011-Q2,F
M,2010,OPN,100,2011-Q3,F
M,2010,OPN,100,2011-Q4,F
M,2010,OPN,1000,2010-Q1,E
M,2010,OPN,1000,2010-Q2,E
M,2010,OPN,1000,2010-Q3,E
M,2010,OPN,1000,2010-Q4,E
M,2010,OPN,1000,2011-Q1,E
M,2010,OPN,1000,2011-Q2,E
M,2010,OPN,1000,2011-Q3,E
M,2010,OPN,1000,2011-Q4,E
M,2010,OPN,1010,2010-Q1,F
M,2010,OPN,1010,2010-Q2,F
M,2010,OPN,1010,2010-Q3,F
M,2010,OPN,1010,2010-Q4,F
M,2010,OPN,1010,2011-Q1,F
M,2010,OPN,1010,2011-Q2,F
M,2010,OPN,1010,2011-Q3,F
M,2010,OPN,1010,2011-Q4,F
M,2010,OPN,1011,2010-Q1,F
M,2010,OPN,1011,2010-Q2,F
M,2010,OPN,1011,2010-Q3,F
M,2010,OPN,1011,2010-Q4,F
M,2010,OPN,1011,2011-Q1,F
M,2010,OPN,1011,2011-Q2,F
M,2010,OPN,1011,2011-Q3,F
M,2010,OPN,1011,2011-Q4,F
M,2010,OPN,1012,2010-Q1,C
M,2010,OPN,1012,2010-Q2,C
M,2010,OPN,1012,2010-Q3,C
M,2010,OPN,1012,2010-Q4,C
M,2010,OPN,1012,2011-Q1,C
M,2010,OPN,1012,2011-Q2,C
M,2010,OPN,1012,2011-Q3,C
M,2010,OPN,1012,2011-Q4,C
M,2010,OPN,1013,2010-Q1,N
M,2010,OPN,1013,2010-Q2,N
M,2010,OPN,1013,2010-Q3,N
M,2010,OPN,1013,2010-Q4,N
M,2010,OPN,1013,2011-Q1,N
M,2010,OPN,1013,2011-Q2,N
M,2010,OPN,1013,2011-Q3,N
M,2010,OPN,1013,2011-Q4,N
M,2010,OPN,1020,2010-Q1,E
M,2010,OPN,1020,2010-Q2,E
M,2010,OPN,1020,2010-Q3,E
M,2010,OPN,1020,2010-Q4,E
M,2010,OPN,1020,2011-Q1,E
M,2010,OPN,1020,2011-Q2,E
M,2010,OPN,1020,2011-Q3,E
M,2010,OPN,1020,2011-Q4,E
M,2010,OPN,1030,2010-Q1,F
M,2010,OPN,1030,2010-Q2,F
M,2010,OPN,1030,2010-Q3,F
M,2010,OPN,1030,2010-Q4,F
M,2010,OPN,1030,2011-Q1,F
M,2010,OPN,1030,2011-Q2,F
M,2010,OPN,1030,2011-Q3,F
M,2010,OPN,1030,2011-Q4,F
M,2010,OPN,1031,2010-Q1,F
M,2010,OPN,1031,2010-Q2,F
M,2010,OPN,1031,2010-Q3,F
M,2010,OPN,1031,2010-Q4,F
M,2010,OPN,1031,2011-Q1,F
M,2010,OPN,1031,2011-Q2,F
M,2010,OPN,1031,2011-Q3,F
M,2010,OPN,1031,2011-Q4,F
M,2010,OPN,1039,2010-Q1,C
M,2010,OPN,1039,2010-Q2,C
M,2010,OPN,1039,2010-Q3,C
M,2010,OPN,1039,2010-Q4,C
M,2010,OPN,1039,2011-Q1,C
M,2010,OPN,1039,2011-Q2,C
M,2010,OPN,1039,2011-Q3,C
M,2010,OPN,1039,2011-Q4,C
M,2010,OPN,1040,2010-Q1,N
M,2010,OPN,1040,2010-Q2,N
M,2010,OPN,1040,2010-Q3,N
M,2010,OPN,1040,2010-Q4,N
M,2010,OPN,1040,2011-Q1,N
M,2010,OPN,1040,2011-Q2,N
M,2010,OPN,1040,2011-Q3,N
M,2010,OPN,1040,2011-Q4,N
M,2010,OPN,1050,2010-Q1,E
M,2010,OPN,1050,2010-Q2,E
M,2010,OPN,1050,2010-Q3,E
M,2010,OPN,1050,2010-Q4,E
M,2010,OPN,1050,2011-Q1,E
M,2010,OPN,1050,2011-Q2,E
M,2010,OPN,1050,2011-Q3,E
M,2010,OPN,1050,2011-Q4,E
M,2010,OPN,1051,2010-Q1,F
M,2010,OPN,1051,2010-Q2,F
M,2010,OPN,1051,2010-Q3,F
M,2010,OPN,1051,2010-Q4,F
M,2010,OPN,1051,2011-Q1,F
M,2010,OPN,1051,2011-Q2,F
M,2010,OPN,1051,2011-Q3,F
M,2010,OPN,1051,2011-Q4,F
M,2010,OPN,1052,2010-Q1,F
M,2010,OPN,1052,2010-Q2,F
M,2010,OPN,1052,2010-Q3,F
M,2010,OPN,1052,2010-Q4,F
M,2010,OPN,1052,2011-Q1,F
M,2010,OPN,1052,2011-Q2,F
M,2010,OPN,1052,2011-Q3,F
M,2010,OPN,1052,2011-Q4,F
M,2010,OPN,1060,2010-Q1,C
M,2010,OPN,1060,2010-Q2,C
M,2010,OPN,1060,2010-Q3,C
M,2010,OPN,1060,2010-Q4,C
M,2010,OPN,1060,2011-Q1,C
M,2010,OPN,1060,2011-Q2,C
M,2010,OPN,1060,2011-Q3,C
M,2010,OPN,1060,2011-Q4,C
M,2010,OPN,1061,2010-Q1,N
M,2010,OPN,1061,2010-Q2,N
M,2010,OPN,1061,2010-Q3,N
M,2010,OPN,1061,2010-Q4,N
M,2010,OPN,1061,2011-Q1,N
M,2010,OPN,1061,2011-Q2,N
M,2010,OPN,1061,2011-Q3,N
M,2010,OPN,1061,2011-Q4,N
M,2010,OPN,1062,2010-Q1,E
M,2010,OPN,1062,2010-Q2,E
M,2010,OPN,1062,2010-Q3,E
M,2010,OPN,1062,2010-Q4,E
M,2010,OPN,1062,2011-Q1,E
M,2010,OPN,1062,2011-Q2,E
M,2010,OPN,1062,2011-Q3,E
M,2010,OPN,1062,2011-Q4,E
M,2010,OPN,1070,2010-Q1,F
M,2010,OPN,1070,2010-Q2,F
M,2010,OPN,1070,2010-Q3,F
M,2010,OPN,1070,2010-Q4,F
M,2010,OPN,1070,2011-Q1,F
M,2010,OPN,1070,2011-Q2,F
M,2010,OPN,1070,2011-Q3,F
M,2010,OPN,1070,2011-Q4,F
M,2010,OPN,1071,2010-Q1,F
M,2010,OPN,1071,2010-Q2,F
M,2010,OPN,1071,2010-Q3,F
M,2010,OPN,1071,2010-Q4,F
M,2010,OPN,1071,2011-Q1,F
M,2010,OPN,1071,2011-Q2,F
M,2010,OPN,1071,2011-Q3,F
M,2010,OPN,1071,2011-Q4,F
M,2010,OPN,1072,2010-Q1,C
M,2010,OPN,1072,2010-Q2,C
M,2010,OPN,1072,2010-Q3,C
M,2010,OPN,1072,2010-Q4,C
M,2010,OPN,1072,2011-Q1,C
M,2010,OPN,1072,2011-Q2,C
M,2010,OPN,1072,2011-Q3,C
M,2010,OPN,1072,2011-Q4,C
M,2010,OPN,1080,2010-Q1,N
M,2010,OPN,1080,2010-Q2,N
M,2010,OPN,1080,2010-Q3,N
M,2010,OPN,1080,2010-Q4,N
M,2010,OPN,1080,2011-Q1,N
M,2010,OPN,1080,2011-Q2,N
M,2010,OPN,1080,2011-Q3,N
M,2010,OPN,1080,2011-Q4,N
M,2010,OPN,1082,2010-Q1,E
M,2010,OPN,1082,2010-Q2,E
M,2010,OPN,1082,2010-Q3,E
M,2010,OPN,1082,2010-Q4,E
M,2010,OPN,1082,2011-Q1,E
M,2010,OPN,1082,2011-Q2,E
M,2010,OPN,1082,2011-Q3,E
M,2010,OPN,1082,2011-Q4,E
M,2010,OPN,1083,2010-Q1,F
M,2010,OPN,1083,2010-Q2,F
M,2010,OPN,1083,2010-Q3,F
M,2010,OPN,1083,2010-Q4,F
M,2010,OPN,1083,2011-Q1,F
M,2010,OPN,1083,2011-Q2,F
M,2010,OPN,1083,2011-Q3,F
M,2010,OPN,1083,2011-Q4,F
M,2010,OPN,1084,2010-Q1,F
M,2010,OPN,1084,2010-Q2,F
M,2010,OPN,1084,2010-Q3,F
M,2010,OPN,1084,2010-Q4,F
M,2010,OPN,1084,2011-Q1,F
M,2010,OPN,1084,2011-Q2,F
M,2010,OPN,1084,2011-Q3,F
M,2010,OPN,1084,2011-Q4,F
M,2010,OPN,1085,2010-Q1,C
M,2010,OPN,1085,2010-Q2,C
M,2010,OPN,1085,2010-Q3,C
M,2010,OPN,1085,2010-Q4,C
M,2010,OPN,1085,2011-Q1,C
M,2010,OPN,1085,2011-Q2,C
M,2010,OPN,1085,2011-Q3,C
M,2010,OPN,1085,2011-Q4,C
M,2010,OPN,1089,2010-Q1,N
M,2010,OPN,1089,2010-Q2,N
M,2010,OPN,1089,2010-Q3,N
M,2010,OPN,1089,2010-Q4,N
M,2010,OPN,1089,2011-Q1,N
M,2010,OPN,1089,2011-Q2,N
M,2010,OPN,1089,2011-Q3,N
M,2010,OPN,1089,2011-Q4,N
M,2010,OPN,1090,2010-Q1,E
M,2010,OPN,1090,2010-Q2,E
M,2010,OPN,1090,2010-Q3,E
M,2010,OPN,1090,2010-Q4,E
M,2010,OPN,1090,2011-Q1,E
M,2010,OPN,1090,2011-Q2,E
M,2010,OPN,1090,2011-Q3,E
M,2010,OPN,1090,2011-Q4,E
M,2010,OPN,1091,2010-Q1,F
M,2010,OPN,1091,2010-Q2,F
M,2010,OPN,1091,2010-Q3,F
M,2010,OPN,1091,2010-Q4,F
M,2010,OPN,1091,2011-Q1,F
M,2010,OPN,1091,2011-Q2,F
M,2010,OPN,1091,2011-Q3,F
M,2010,OPN,1091,2011-Q4,F
M,2010,OPN,1100,2010-Q1,F
M,2010,OPN,1100,2010-Q2,F
M,2010,OPN,1100,2010-Q3,F
M,2010,OPN,1100,2010-Q4,F
M,2010,OPN,1100,2011-Q1,F
M,2010,OPN,1100,2011-Q2,F
M,2010,OPN,1100,2011-Q3,F
M,2010,OPN,1100,2011-Q4,F
M,2010,OPN,1101,2010-Q1,C
M,2010,OPN,1101,2010-Q2,C
M,2010,OPN,1101,2010-Q3,C
M,2010,OPN,1101,2010-Q4,C
M,2010,OPN,1101,2011-Q1,C
M,2010,OPN,1101,2011-Q2,C
M,2010,OPN,1101,2011-Q3,C
M,2010,OPN,1101,2011-Q4,C
M,2010,OPN,1105,2010-Q1,N
M,2010,OPN,1105,2010-Q2,N
M,2010,OPN,1105,2010-Q3,N
M,2010,OPN,1105,2010-Q4,N
M,2010,OPN,1105,2011-Q1,N
M,2010,OPN,1105,2011-Q2,N
M,2010,OPN,1105,2011-Q3,N
M,2010,OPN,1105,2011-Q4,N
M,2010,OPN,1107,2010-Q1,E
M,2010,OPN,1107,2010-Q2,E
M,2010,OPN,1107,2010-Q3,E
M,2010,OPN,1107,2010-Q4,E
M,2010,OPN,1107,2011-Q1,E
M,2010,OPN,1107,2011-Q2,E
M,2010,OPN,1107,2011-Q3,E
M,2010,OPN,1107,2011-Q4,E
M,2010,OPN,1200,2010-Q1,F
M,2010,OPN,1200,2010-Q2,F
M,2010,OPN,1200,2010-Q3,F
M,2010,OPN,1200,2010-Q4,F
M,2010,OPN,1200,2011-Q1,F
M,2010,OPN,1200,2011-Q2,F
M,2010,OPN,1200,2011-Q3,F
M,2010,OPN,1200,2011-Q4,F
M,2010,OPN,1300,2010-Q1,F
M,2010,OPN,1300,2010-Q2,F
M,2010,OPN,1300,2010-Q3,F
M,2010,OPN,1300,2010-Q4,F
M,2010,OPN,1300,2011-Q1,F
M,2010,OPN,1300,2011-Q2,F
M,2010,OPN,1300,2011-Q3,F
M,2010,OPN,1300,2011-Q4,F
M,2010,OPN,1310,2010-Q1,C
M,2010,OPN,1310,2010-Q2,C
M,2010,OPN,1310,2010-Q3,C
M,2010,OPN,1310,2010-Q4,C
M,2010,OPN,1310,2011-Q1,C
M,2010,OPN,1310,2011-Q2,C
M,2010,OPN,1310,2011-Q3,C
M,2010,OPN,1310,2011-Q4,C
M,2010,OPN,1320,2010-Q1,N
M,2010,OPN,1320,2010-Q2,N
M,2010,OPN,1320,2010-Q3,N
M,2010,OPN,1320,2010-Q4,N
M,2010,OPN,1320,2011-Q1,N
M,2010,OPN,1320,2011-Q2,N
M,2010,OPN,1320,2011-Q3,N
M,2010,OPN,1320,2011-Q4,N
M,2010,OPN,1330,2010-Q1,E
M,2010,OPN,1330,2010-Q2,E
M,2010,OPN,1330,2010-Q3,E
M,2010,OPN,1330,2010-Q4,E
M,2010,OPN,1330,2011-Q1,E
M,2010,OPN,1330,2011-Q2,E
M,2010,OPN,1330,2011-Q3,E
M,2010,OPN,1330,2011-Q4,E
M,2010,OPN,1390,2010-Q1,F
M,2010,OPN,1390,2010-Q2,F
M,2010,OPN,1390,2010-Q3,F
M,2010,OPN,1390,2010-Q4,F
M,2010,OPN,1390,2011-Q1,F
M,2010,OPN,1390,2011-Q2,F
M,2010,OPN,1390,2011-Q3,F
M,2010,OPN,1390,2011-Q4,F
M,2010,OPN,1392,2010-Q1,F
M,2010,OPN,1392,2010-Q2,F
M,2010,OPN,1392,2010-Q3,F
M,2010,OPN,1392,2010-Q4,F
M,2010,OPN,1392,2011-Q1,F
M,2010,OPN,1392,2011-Q2,F
M,2010,OPN,1392,2011-Q3,F
M,2010,OPN,1392,2011-Q4,F
M,2010,OPN,1393,2010-Q1,C
M,2010,OPN,1393,2010-Q2,C
M,2010,OPN,1393,2010-Q3,C
M,2010,OPN,1393,2010-Q4,C
M,2010,OPN,1393,2011-Q1,C
M,2010,OPN,1393,2011-Q2,C
M,2010,OPN,1393,2011-Q3,C
M,2010,OPN,1393,2011-Q4,C
M,2010,OPN,1396,2010-Q1,N
M,2010,OPN,1396,2010-Q2,N
M,2010,OPN,1396,2010-Q3,N
M,2010,OPN,1396,2010-Q4,N
M,2010,OPN,1396,2011-Q1,N
M,2010,OPN,1396,2011-Q2,N
M,2010,OPN,1396,2011-Q3,N
M,2010,OPN,1396,2011-Q4,N
M,2010,OPN,1410,2010-Q1,E
M,2010,OPN,1410,2010-Q2,E
M,2010,OPN,1410,2010-Q3,E
M,2010,OPN,1410,2010-Q4,E
M,2010,OPN,1410,2011-Q1,E
M,2010,OPN,1410,2011-Q2,E
M,2010,OPN,1410,2011-Q3,E
M,2010,OPN,1410,2011-Q4,E
M,2010,OPN,1412,2010-Q1,F
M,2010,OPN,1412,2010-Q2,F
M,2010,OPN,1412,2010-Q3,F
M,2010,OPN,1412,2010-Q4,F
M,2010,OPN,1412,2011-Q1,F
M,2010,OPN,1412,2011-Q2,F
M,2010,OPN,1412,2011-Q3,F
M,2010,OPN,1412,2011-Q4,F
M,2010,OPN,1413,2010-Q1,F
M,2010,OPN,1413,2010-Q2,F
M,2010,OPN,1413,2010-Q3,F
M,2010,OPN,1413,2010-Q4,F
M,2010,OPN,1413,2011-Q1,F
M,2010,OPN,1413,2011-Q2,F
M,2010,OPN,1413,2011-Q3,F
M,2010,OPN,1413,2011-Q4,F
M,2010,OPN,1414,2010-Q1,C
M,2010,OPN,1414,2010-Q2,C
M,2010,OPN,1414,2010-Q3,C
M,2010,OPN,1414,2010-Q4,C
M,2010,OPN,1414,2011-Q1,C
M,2010,OPN,1414,2011-Q2,C
M,2010,OPN,1414,2011-Q3,C
M,2010,OPN,1414,2011-Q4,C
M,2010,OPN,1419,2010-Q1,N
M,2010,OPN,1419,2010-Q2,N
M,2010,OPN,1419,2010-Q3,N
M,2010,OPN,1419,2010-Q4,N
M,2010,OPN,1419,2011-Q1,N
M,2010,OPN,1419,2011-Q2,N
M,2010,OPN,1419,2011-Q3,N
M,2010,OPN,1419,2011-Q4,N
