FREQ,INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,CONF_STATUS,DECIMALS,EMBARGO_TIME,OBS_STATUS,OBS_VALUE,UNIT_MEASURE,UNIT_MULT
M,2010,OPN,2120,2010-01,N,,,A,100.0,IX,0
M,2010,OPN,2500,2010-01,E,,,A,96.48,IX,0
M,2010,OPN,2510,2010-01,F,,,A,88.8,IX,0
M,2010,OPN,2511,2010-01,F,,,A,84.41,IX,0
M,2010,OPN,2512,2010-01,C,,,A,99.05,IX,0
M,2010,OPN,2520,2010-01,N,,,A,94.82,IX,0
M,2010,OPN,2521,2010-01,E,,,A,98.29,IX,0
M,2010,OPN,2529,2010-01,F,,,A,89.7,IX,0
M,2010,OPN,2560,2010-01,F,,,A,100.11,IX,0
M,2010,OPN,2561,2010-01,C,,,A,99.99,IX,0
M,2010,OPN,2562,2010-01,N,,,A,100.17,IX,0
M,2010,OPN,2570,2010-01,E,,,A,100.0,IX,0
M,2010,OPN,2590,2010-01,F,,,A,99.14,IX,0
M,2010,OPN,2599,2010-01,F,,,A,102.83,IX,0
M,2010,OPN,2600,2010-01,C,,,A,99.98,IX,0
M,2010,OPN,2630,2010-01,N,,,A,99.92,IX,0
M,2010,OPN,2700,2010-01,E,,,A,99.53,IX,0
M,2010,OPN,2710,2010-01,F,,,A,100.0,IX,0
M,2010,OPN,2711,2010-01,F,,,A,100.0,IX,0
M,2010,OPN,2730,2010-01,C,,,A,94.48,IX,0
M,2010,OPN,2732,2010-01,N,,,A,94.27,IX,0
M,2010,OPN,2733,2010-01,E,,,A,97.93,IX,0
M,2010,OPN,2740,2010-01,F,,,A,99.73,IX,0
M,2010,OPN,2750,2010-01,F,,,A,98.5,IX,0
M,2010,OPN,2752,2010-01,C,,,A,100.02,IX,0
M,2010,OPN,2790,2010-01,N,,,A,106.39,IX,0
M,2010,OPN,2800,2010-01,E,,,A,99.09,IX,0
M,2010,OPN,2810,2010-01,F,,,A,99.31,IX,0
M,2010,OPN,2820,2010-01,F,,,A,96.83,IX,0
M,2010,OPN,2822,2010-01,C,,,A,100.0,IX,0
M,2010,OPN,2825,2010-01,N,,,A,95.72,IX,0
M,2010,OPN,2829,2010-01,E,,,A,100.1,IX,0
M,2010,OPN,2830,2010-01,F,,,A,99.82,IX,0
M,2010,OPN,2890,2010-01,F,,,A,100.61,IX,0
M,2010,OPN,2893,2010-01,C,,,A,99.98,IX,0
M,2010,OPN,2894,2010-01,N,,,A,101.92,IX,0
M,2010,OPN,2900,2010-01,E,,,A,99.46,IX,0
M,2010,OPN,2910,2010-01,F,,,A,99.32,IX,0
M,2010,OPN,2920,2010-01,F,,,A,103.28,IX,0
M,2010,OPN,2930,2010-01,C,,,A,97.5,IX,0
M,2010,OPN,2932,2010-01,N,,,A,97.35,IX,0
M,2010,OPN,1000,2010-01,E,,,A,98.5,IX,0
M,2010,OPN,1010,2010-01,F,,,A,98.99,IX,0
M,2010,OPN,1011,2010-01,F,,,A,99.81,IX,0
M,2010,OPN,1012,2010-01,C,,,A,97.37,IX,0
M,2010,OPN,1013,2010-01,N,,,A,99.37,IX,0
M,2010,OPN,1020,2010-01,E,,,A,99.38,IX,0
M,2010,OPN,1030,2010-01,F,,,A,101.58,IX,0
M,2010,OPN,1031,2010-01,F,,,A,102.29,IX,0
M,2010,OPN,1039,2010-01,C,,,A,100.03,IX,0
M,2010,OPN,1040,2010-01,N,,,A,96.43,IX,0
M,2010,OPN,1050,2010-01,E,,,A,97.56,IX,0
M,2010,OPN,1051,2010-01,F,,,A,97.27,IX,0
M,2010,OPN,1052,2010-01,F,,,A,100.0,IX,0
M,2010,OPN,1060,2010-01,C,,,A,94.13,IX,0
M,2010,OPN,1061,2010-01,N,,,A,93.31,IX,0
M,2010,OPN,1062,2010-01,E,,,A,94.74,IX,0
M,2010,OPN,1070,2010-01,F,,,A,99.89,IX,0
M,2010,OPN,1071,2010-01,F,,,A,99.73,IX,0
M,2010,OPN,1072,2010-01,C,,,A,99.93,IX,0
M,2010,OPN,1080,2010-01,N,,,A,99.99,IX,0
M,2010,OPN,1082,2010-01,E,,,A,100.06,IX,0
M,2010,OPN,1083,2010-01,F,,,A,98.86,IX,0
M,2010,OPN,1084,2010-01,F,,,A,99.96,IX,0
M,2010,OPN,1085,2010-01,C,,,A,100.38,IX,0
M,2010,OPN,1089,2010-01,N,,,A,100.0,IX,0
M,2010,OPN,1090,2010-01,E,,,A,94.44,IX,0
M,2010,OPN,1091,2010-01,F,,,A,93.95,IX,0
M,2010,OPN,1100,2010-01,F,,,A,99.15,IX,0
M,2010,OPN,1101,2010-01,C,,,A,99.47,IX,0
M,2010,OPN,1105,2010-01,N,,,A,100.0,IX,0
M,2010,OPN,1107,2010-01,E,,,A,99.98,IX,0
M,2010,OPN,1200,2010-01,F,,,A,98.67,IX,0
M,2010,OPN,1300,2010-01,F,,,A,98.8,IX,0
M,2010,OPN,1310,2010-01,C,,,A,89.33,IX,0
M,2010,OPN,1320,2010-01,N,,,A,97.85,IX,0
M,2010,OPN,1330,2010-01,E,,,A,100.0,IX,0
M,2010,OPN,1390,2010-01,F,,,A,99.86,IX,0
M,2010,OPN,1392,2010-01,F,,,A,99.39,IX,0
M,2010,OPN,1393,2010-01,C,,,A,99.81,IX,0
M,2010,OPN,1396,2010-01,N,,,A,100.0,IX,0
M,2010,OPN,1410,2010-01,E,,,A,99.47,IX,0
M,2010,OPN,1412,2010-01,F,,,A,97.14,IX,0
M,2010,OPN,1413,2010-01,F,,,A,100.18,IX,0
M,2010,OPN,1414,2010-01,C,,,A,100.06,IX,0
M,2010,OPN,1419,2010-01,N,,,A,89.92,IX,0
M,2010,OPN,1430,2010-01,E,,,A,100.0,IX,0
M,2010,OPN,1439,2010-01,F,,,A,100.0,IX,0
M,2010,OPN,1500,2010-01,F,,,A,99.78,IX,0
M,2010,OPN,1510,2010-01,C,,,A,99.89,IX,0
M,2010,OPN,1512,2010-01,N,,,A,99.88,IX,0
M,2010,OPN,1600,2010-01,E,,,A,95.15,IX,0
M,2010,OPN,1610,2010-01,F,,,A,86.5,IX,0
M,2010,OPN,1620,2010-01,F,,,A,96.45,IX,0
M,2010,OPN,1621,2010-01,C,,,A,95.74,IX,0
M,2010,OPN,1623,2010-01,N,,,A,98.92,IX,0
M,2010,OPN,1624,2010-01,E,,,A,95.27,IX,0
M,2010,OPN,1629,2010-01,F,,,A,100.0,IX,0
M,2010,OPN,1700,2010-01,F,,,A,98.58,IX,0
M,2010,OPN,1720,2010-01,C,,,A,97.28,IX,0
M,2010,OPN,1721,2010-01,N,,,A,93.84,IX,0
M,2010,OPN,1722,2010-01,E,,,A,99.83,IX,0
M,2010,OPN,1729,2010-01,F,,,A,100.0,IX,0
M,2010,OPN,2200,2010-01,F,,,A,96.6,IX,0
M,2010,OPN,2210,2010-01,C,,,A,99.62,IX,0
M,2010,OPN,2219,2010-01,N,,,A,99.17,IX,0
M,2010,OPN,2220,2010-01,E,,,A,95.7,IX,0
M,2010,OPN,2221,2010-01,F,,,A,95.66,IX,0
M,2010,OPN,2222,2010-01,F,,,A,97.67,IX,0
M,2010,OPN,2223,2010-01,C,,,A,100.0,IX,0
M,2010,OPN,2229,2010-01,N,,,A,94.73,IX,0
M,2010,OPN,3100,2010-01,E,,,A,98.75,IX,0
M,2010,OPN,3101,2010-01,F,,,A,99.41,IX,0
M,2010,OPN,3102,2010-01,F,,,A,102.43,IX,0
M,2010,OPN,3103,2010-01,C,,,A,97.88,IX,0
M,2010,OPN,3109,2010-01,N,,,A,98.94,IX,0
M,2010,OPN,3200,2010-01,E,,,A,99.57,IX,0
M,2010,OPN,3250,2010-01,F,,,A,98.88,IX,0
M,2010,OPN,3290,2010-01,F,,,A,100.0,IX,0
M,2010,OPN,3299,2010-01,C,,,A,100.0,IX,0
M,2010,OPN,3310,2010-01,N,,,A,98.24,IX,0
M,2010,OPN,3312,2010-01,E,,,A,99.94,IX,0
M,2010,OPN,3320,2010-01,F,,,A,101.61,IX,0
M,2010,OPI,20,2010-02,F,,,A,96.9,IX,0
M,2010,OPI,31,2010-02,C,,,A,97.34,IX,0
M,2010,OPI,39,2010-02,N,,,A,95.74,IX,0
M,2010,OPI,40,2010-02,E,,,A,95.71,IX,0
M,2010,OPI,50,2010-02,F,,,A,98.85,IX,0
M,2010,OPI,60,2010-02,F,,,A,99.08,IX,0
M,2010,OPI,70,2010-02,C,,,A,98.91,IX,0
M,2010,OPI,80,2010-02,N,,,A,98.92,IX,0
M,2010,OPI,90,2010-02,E,,,A,95.82,IX,0
M,2010,OPI,100,2010-02,F,,,A,99.87,IX,0
M,2010,OPI,200,2010-02,F,,,A,96.66,IX,0
M,2010,OPI,257,2010-02,C,,,A,98.93,IX,0
M,2010,OPI,3500,2010-02,N,,,A,98.47,IX,0
M,2010,OPI,1920,2010-02,E,,,A,93.55,IX,0
M,2010,OPI,3510,2010-02,F,,,A,99.64,IX,0
M,2010,OPI,3520,2010-02,F,,,A,94.58,IX,0
M,2010,OPI,3600,2010-02,C,,,A,99.83,IX,0
M,2010,OPI,2400,2010-02,N,,,A,88.91,IX,0
M,2010,OPI,2410,2010-02,E,,,A,85.38,IX,0
M,2010,OPI,2430,2010-02,F,,,A,94.1,IX,0
M,2010,OPI,2434,2010-02,F,,,A,91.02,IX,0
M,2010,OPI,2440,2010-02,C,,,A,94.64,IX,0
M,2010,OPI,2444,2010-02,N,,,A,91.52,IX,0
M,2010,OPI,2450,2010-02,E,,,A,99.17,IX,0
M,2010,OPI,2451,2010-02,F,,,A,98.41,IX,0
M,2010,OPI,2453,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,810,2010-02,C,,,A,99.85,IX,0
M,2010,OPI,811,2010-02,N,,,A,99.94,IX,0
M,2010,OPI,812,2010-02,E,,,A,99.68,IX,0
M,2010,OPI,2300,2010-02,F,,,A,99.82,IX,0
M,2010,OPI,2310,2010-02,F,,,A,98.6,IX,0
M,2010,OPI,2311,2010-02,C,,,A,96.02,IX,0
M,2010,OPI,2312,2010-02,N,,,A,101.21,IX,0
M,2010,OPI,2314,2010-02,E,,,A,100.0,IX,0
M,2010,OPI,2330,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,2332,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,2350,2010-02,C,,,A,101.79,IX,0
M,2010,OPI,2351,2010-02,N,,,A,102.85,IX,0
M,2010,OPI,2360,2010-02,E,,,A,100.78,IX,0
M,2010,OPI,2361,2010-02,F,,,A,101.21,IX,0
M,2010,OPI,2362,2010-02,F,,,A,101.89,IX,0
M,2010,OPI,2363,2010-02,C,,,A,99.88,IX,0
M,2010,OPI,2369,2010-02,N,,,A,96.55,IX,0
M,2010,OPI,2370,2010-02,E,,,A,101.24,IX,0
M,2010,OPI,2390,2010-02,F,,,A,95.98,IX,0
M,2010,OPI,2399,2010-02,F,,,A,95.75,IX,0
M,2010,OPI,2000,2010-02,C,,,A,97.05,IX,0
M,2010,OPI,2010,2010-02,N,,,A,96.12,IX,0
M,2010,OPI,2011,2010-02,E,,,A,88.77,IX,0
M,2010,OPI,2012,2010-02,F,,,A,87.78,IX,0
M,2010,OPI,2013,2010-02,F,,,A,89.35,IX,0
M,2010,OPI,2014,2010-02,C,,,A,96.72,IX,0
M,2010,OPI,2016,2010-02,N,,,A,100.86,IX,0
M,2010,OPI,2030,2010-02,E,,,A,99.27,IX,0
M,2010,OPI,2040,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,2042,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,2050,2010-02,C,,,A,99.76,IX,0
M,2010,OPI,2053,2010-02,N,,,A,99.7,IX,0
M,2010,OPI,2059,2010-02,E,,,A,99.76,IX,0
M,2010,OPI,2060,2010-02,F,,,A,92.78,IX,0
M,2010,OPI,2100,2010-02,F,,,A,99.46,IX,0
M,2010,OPI,2110,2010-02,C,,,A,93.74,IX,0
M,2010,OPI,2120,2010-02,N,,,A,100.0,IX,0
M,2010,OPI,2500,2010-02,E,,,A,95.84,IX,0
M,2010,OPI,2510,2010-02,F,,,A,91.0,IX,0
M,2010,OPI,2511,2010-02,F,,,A,86.57,IX,0
M,2010,OPI,2512,2010-02,C,,,A,98.81,IX,0
M,2010,OPI,2520,2010-02,N,,,A,95.72,IX,0
M,2010,OPI,2521,2010-02,E,,,A,98.17,IX,0
M,2010,OPI,2529,2010-02,F,,,A,91.0,IX,0
M,2010,OPI,2560,2010-02,F,,,A,100.16,IX,0
M,2010,OPI,2561,2010-02,C,,,A,99.99,IX,0
M,2010,OPI,2562,2010-02,N,,,A,100.22,IX,0
M,2010,OPI,2570,2010-02,E,,,A,100.0,IX,0
M,2010,OPI,2590,2010-02,F,,,A,95.63,IX,0
M,2010,OPI,2599,2010-02,F,,,A,95.89,IX,0
M,2010,OPI,2600,2010-02,C,,,A,100.0,IX,0
M,2010,OPI,2630,2010-02,N,,,A,100.01,IX,0
M,2010,OPI,2700,2010-02,E,,,A,99.71,IX,0
M,2010,OPI,2710,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,2711,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,2730,2010-02,C,,,A,96.14,IX,0
M,2010,OPI,2732,2010-02,N,,,A,96.04,IX,0
M,2010,OPI,2733,2010-02,E,,,A,100.21,IX,0
M,2010,OPI,2740,2010-02,F,,,A,99.72,IX,0
M,2010,OPI,2750,2010-02,F,,,A,98.51,IX,0
M,2010,OPI,2752,2010-02,C,,,A,100.02,IX,0
M,2010,OPI,2790,2010-02,N,,,A,106.39,IX,0
M,2010,OPI,2800,2010-02,E,,,A,99.42,IX,0
M,2010,OPI,2810,2010-02,F,,,A,100.06,IX,0
M,2010,OPI,2820,2010-02,F,,,A,97.9,IX,0
M,2010,OPI,2822,2010-02,C,,,A,100.0,IX,0
M,2010,OPI,2825,2010-02,N,,,A,96.2,IX,0
M,2010,OPI,2829,2010-02,E,,,A,99.89,IX,0
M,2010,OPI,2830,2010-02,F,,,A,99.79,IX,0
M,2010,OPI,2890,2010-02,F,,,A,100.76,IX,0
M,2010,OPI,2893,2010-02,C,,,A,99.98,IX,0
M,2010,OPI,2894,2010-02,N,,,A,102.51,IX,0
M,2010,OPI,2900,2010-02,E,,,A,99.89,IX,0
M,2010,OPI,2910,2010-02,F,,,A,100.82,IX,0
M,2010,OPI,2920,2010-02,F,,,A,99.71,IX,0
M,2010,OPI,2930,2010-02,C,,,A,97.16,IX,0
M,2010,OPI,2932,2010-02,N,,,A,97.08,IX,0
M,2010,OPI,1000,2010-02,E,,,A,98.07,IX,0
M,2010,OPI,1010,2010-02,F,,,A,99.09,IX,0
M,2010,OPI,1011,2010-02,F,,,A,100.33,IX,0
M,2010,OPI,1012,2010-02,C,,,A,95.98,IX,0
M,2010,OPI,1013,2010-02,N,,,A,99.38,IX,0
M,2010,OPI,1020,2010-02,E,,,A,98.05,IX,0
M,2010,OPI,1030,2010-02,F,,,A,100.99,IX,0
M,2010,OPI,1031,2010-02,F,,,A,102.29,IX,0
M,2010,OPI,1039,2010-02,C,,,A,100.35,IX,0
M,2010,OPI,1040,2010-02,N,,,A,96.16,IX,0
M,2010,OPI,1050,2010-02,E,,,A,96.39,IX,0
M,2010,OPI,1051,2010-02,F,,,A,96.0,IX,0
M,2010,OPI,1052,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,1060,2010-02,C,,,A,95.04,IX,0
M,2010,OPI,1061,2010-02,N,,,A,94.46,IX,0
M,2010,OPI,1062,2010-02,E,,,A,95.77,IX,0
M,2010,OPI,1070,2010-02,F,,,A,99.66,IX,0
M,2010,OPI,1071,2010-02,F,,,A,99.35,IX,0
M,2010,OPI,1072,2010-02,C,,,A,99.91,IX,0
M,2010,OPI,1080,2010-02,N,,,A,99.4,IX,0
M,2010,OPI,1082,2010-02,E,,,A,99.0,IX,0
M,2010,OPI,1083,2010-02,F,,,A,98.86,IX,0
M,2010,OPI,1084,2010-02,F,,,A,99.5,IX,0
M,2010,OPI,1085,2010-02,C,,,A,100.04,IX,0
M,2010,OPI,1089,2010-02,N,,,A,100.0,IX,0
M,2010,OPI,1090,2010-02,E,,,A,94.51,IX,0
M,2010,OPI,1091,2010-02,F,,,A,94.39,IX,0
M,2010,OPI,1100,2010-02,F,,,A,99.27,IX,0
M,2010,OPI,1101,2010-02,C,,,A,100.05,IX,0
M,2010,OPI,1105,2010-02,N,,,A,100.0,IX,0
M,2010,OPI,1107,2010-02,E,,,A,100.0,IX,0
M,2010,OPI,1200,2010-02,F,,,A,97.97,IX,0
M,2010,OPI,1300,2010-02,F,,,A,98.53,IX,0
M,2010,OPI,1310,2010-02,C,,,A,89.62,IX,0
M,2010,OPI,1320,2010-02,N,,,A,98.95,IX,0
M,2010,OPI,1330,2010-02,E,,,A,100.0,IX,0
M,2010,OPI,1390,2010-02,F,,,A,99.55,IX,0
M,2010,OPI,1392,2010-02,F,,,A,99.02,IX,0
M,2010,OPI,1393,2010-02,C,,,A,99.57,IX,0
M,2010,OPI,1396,2010-02,N,,,A,100.0,IX,0
M,2010,OPI,1410,2010-02,E,,,A,99.74,IX,0
M,2010,OPI,1412,2010-02,F,,,A,97.14,IX,0
M,2010,OPI,1413,2010-02,F,,,A,100.13,IX,0
M,2010,OPI,1414,2010-02,C,,,A,100.18,IX,0
M,2010,OPI,1419,2010-02,N,,,A,100.92,IX,0
M,2010,OPI,1430,2010-02,E,,,A,100.0,IX,0
M,2010,OPI,1439,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,1500,2010-02,F,,,A,99.27,IX,0
M,2010,OPI,1510,2010-02,C,,,A,99.91,IX,0
M,2010,OPI,1512,2010-02,N,,,A,99.9,IX,0
M,2010,OPI,1600,2010-02,E,,,A,97.35,IX,0
M,2010,OPI,1610,2010-02,F,,,A,97.98,IX,0
M,2010,OPI,1620,2010-02,F,,,A,97.19,IX,0
M,2010,OPI,1621,2010-02,C,,,A,96.06,IX,0
M,2010,OPI,1623,2010-02,N,,,A,99.01,IX,0
M,2010,OPI,1624,2010-02,E,,,A,95.62,IX,0
M,2010,OPI,1629,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,1700,2010-02,F,,,A,97.98,IX,0
M,2010,OPI,1720,2010-02,C,,,A,96.75,IX,0
M,2010,OPI,1721,2010-02,N,,,A,94.0,IX,0
M,2010,OPI,1722,2010-02,E,,,A,99.39,IX,0
M,2010,OPI,1729,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,2200,2010-02,F,,,A,96.65,IX,0
M,2010,OPI,2210,2010-02,C,,,A,99.59,IX,0
M,2010,OPI,2219,2010-02,N,,,A,99.17,IX,0
M,2010,OPI,2220,2010-02,E,,,A,95.95,IX,0
M,2010,OPI,2221,2010-02,F,,,A,96.04,IX,0
M,2010,OPI,2222,2010-02,F,,,A,98.18,IX,0
M,2010,OPI,2223,2010-02,C,,,A,99.95,IX,0
M,2010,OPI,2229,2010-02,N,,,A,93.78,IX,0
M,2010,OPI,3100,2010-02,E,,,A,98.93,IX,0
M,2010,OPI,3101,2010-02,F,,,A,99.39,IX,0
M,2010,OPI,3102,2010-02,F,,,A,99.08,IX,0
M,2010,OPI,3103,2010-02,C,,,A,98.37,IX,0
M,2010,OPI,3109,2010-02,N,,,A,98.94,IX,0
M,2010,OPI,3200,2010-02,E,,,A,99.88,IX,0
M,2010,OPI,3250,2010-02,F,,,A,99.4,IX,0
M,2010,OPI,3290,2010-02,F,,,A,100.0,IX,0
M,2010,OPI,3299,2010-02,C,,,A,100.0,IX,0
M,2010,OPI,3310,2010-02,N,,,A,98.65,IX,0
M,2010,OPI,3312,2010-02,E,,,A,99.96,IX,0
M,2010,OPI,3320,2010-02,F,,,A,101.8,IX,0
M,2010,OPD,20,2010-02,F,,,A,97.28,IX,0
M,2010,OPD,31,2010-02,C,,,A,97.61,IX,0
M,2010,OPD,39,2010-02,N,,,A,96.45,IX,0
M,2010,OPD,40,2010-02,E,,,A,96.35,IX,0
M,2010,OPD,50,2010-02,F,,,A,98.32,IX,0
M,2010,OPD,60,2010-02,F,,,A,99.09,IX,0
M,2010,OPD,70,2010-02,C,,,A,98.77,IX,0
M,2010,OPD,80,2010-02,N,,,A,98.8,IX,0
M,2010,OPD,90,2010-02,E,,,A,96.49,IX,0
M,2010,OPD,100,2010-02,F,,,A,99.86,IX,0
M,2010,OPD,200,2010-02,F,,,A,96.88,IX,0
M,2010,OPD,257,2010-02,C,,,A,98.55,IX,0
M,2010,OPD,3500,2010-02,N,,,A,98.52,IX,0
M,2010,OPD,1920,2010-02,E,,,A,90.2,IX,0
M,2010,OPD,3510,2010-02,F,,,A,99.64,IX,0
M,2010,OPD,3520,2010-02,F,,,A,94.58,IX,0
M,2010,OPD,3600,2010-02,C,,,A,99.83,IX,0
M,2010,OPD,2400,2010-02,N,,,A,89.33,IX,0
M,2010,OPD,2410,2010-02,E,,,A,85.95,IX,0
M,2010,OPD,2430,2010-02,F,,,A,95.6,IX,0
M,2010,OPD,2434,2010-02,F,,,A,93.03,IX,0
M,2010,OPD,2440,2010-02,C,,,A,93.93,IX,0
M,2010,OPD,2444,2010-02,N,,,A,91.55,IX,0
M,2010,OPD,2450,2010-02,E,,,A,98.74,IX,0
M,2010,OPD,2451,2010-02,F,,,A,98.3,IX,0
M,2010,OPD,2453,2010-02,F,,,A,100.0,IX,0
M,2010,OPD,810,2010-02,C,,,A,99.85,IX,0
M,2010,OPD,811,2010-02,N,,,A,99.95,IX,0
M,2010,OPD,812,2010-02,E,,,A,99.68,IX,0
M,2010,OPD,2300,2010-02,F,,,A,100.2,IX,0
M,2010,OPD,2310,2010-02,F,,,A,98.47,IX,0
M,2010,OPD,2311,2010-02,C,,,A,96.03,IX,0
M,2010,OPD,2312,2010-02,N,,,A,101.16,IX,0
M,2010,OPD,2314,2010-02,E,,,A,100.0,IX,0
M,2010,OPD,2330,2010-02,F,,,A,100.0,IX,0
M,2010,OPD,2332,2010-02,F,,,A,100.0,IX,0
M,2010,OPD,2350,2010-02,C,,,A,102.13,IX,0
M,2010,OPD,2351,2010-02,N,,,A,103.28,IX,0
M,2010,OPD,2360,2010-02,E,,,A,100.69,IX,0
M,2010,OPD,2361,2010-02,F,,,A,101.04,IX,0
M,2010,OPD,2362,2010-02,F,,,A,101.89,IX,0
M,2010,OPD,2363,2010-02,C,,,A,99.88,IX,0
M,2010,OPD,2369,2010-02,N,,,A,98.34,IX,0
M,2010,OPD,2370,2010-02,E,,,A,101.11,IX,0
M,2010,OPD,2390,2010-02,F,,,A,96.11,IX,0
M,2010,OPD,2399,2010-02,F,,,A,95.83,IX,0
M,2010,OPD,2000,2010-02,C,,,A,96.0,IX,0
M,2010,OPD,2010,2010-02,N,,,A,94.61,IX,0
M,2010,OPD,2011,2010-02,E,,,A,88.49,IX,0
M,2010,OPD,2012,2010-02,F,,,A,87.46,IX,0
M,2010,OPD,2013,2010-02,F,,,A,89.3,IX,0
M,2010,OPD,2014,2010-02,C,,,A,97.55,IX,0
M,2010,OPD,2016,2010-02,N,,,A,99.97,IX,0
M,2010,OPD,2030,2010-02,E,,,A,98.39,IX,0
M,2010,OPD,2040,2010-02,F,,,A,100.0,IX,0
M,2010,OPD,2042,2010-02,F,,,A,100.0,IX,0
M,2010,OPD,2050,2010-02,C,,,A,99.77,IX,0
M,2010,OPD,2053,2010-02,N,,,A,99.7,IX,0
M,2010,OPD,2059,2010-02,E,,,A,99.77,IX,0
M,2010,OPD,2060,2010-02,F,,,A,92.77,IX,0
M,2010,OPD,2100,2010-02,F,,,A,99.77,IX,0
M,2010,OPD,2110,2010-02,C,,,A,93.74,IX,0
M,2010,OPD,2120,2010-02,N,,,A,100.0,IX,0
M,2010,OPD,2500,2010-02,E,,,A,95.81,IX,0
M,2010,OPD,2510,2010-02,F,,,A,91.28,IX,0
M,2010,OPD,2511,2010-02,F,,,A,86.63,IX,0
M,2010,OPD,2512,2010-02,C,,,A,98.82,IX,0
M,2010,OPD,2520,2010-02,N,,,A,95.84,IX,0
M,2010,OPD,2521,2010-02,E,,,A,97.93,IX,0
M,2010,OPD,2529,2010-02,F,,,A,91.0,IX,0
M,2010,OPD,2560,2010-02,F,,,A,100.17,IX,0
M,2010,OPD,2561,2010-02,C,,,A,99.99,IX,0
M,2010,OPD,2562,2010-02,N,,,A,100.24,IX,0
M,2010,OPD,2570,2010-02,E,,,A,100.0,IX,0
M,2010,OPD,2590,2010-02,F,,,A,96.18,IX,0
M,2010,OPD,2599,2010-02,F,,,A,96.63,IX,0
M,2010,OPD,2600,2010-02,C,,,A,100.0,IX,0
M,2010,OPD,2630,2010-02,N,,,A,100.01,IX,0
M,2010,OPD,2700,2010-02,E,,,A,99.65,IX,0
M,2010,OPD,2710,2010-02,F,,,A,100.0,IX,0
M,2010,OPD,2711,2010-02,F,,,A,100.0,IX,0
M,2010,OPD,2730,2010-02,C,,,A,96.12,IX,0
M,2010,OPD,2732,2010-02,N,,,A,96.04,IX,0
M,2010,OPD,2733,2010-02,E,,,A,100.25,IX,0
M,2010,OPD,2740,2010-02,F,,,A,99.7,IX,0
M,2010,OPD,2750,2010-02,F,,,A,98.52,IX,0
M,2010,OPD,2752,2010-02,C,,,A,100.02,IX,0
M,2010,OPD,2790,2010-02,N,,,A,106.39,IX,0
M,2010,OPD,2800,2010-02,E,,,A,99.51,IX,0
M,2010,OPD,2810,2010-02,F,,,A,100.06,IX,0
M,2010,OPD,2820,2010-02,F,,,A,98.95,IX,0
M,2010,OPD,2822,2010-02,C,,,A,100.0,IX,0
M,2010,OPD,2825,2010-02,N,,,A,97.23,IX,0
M,2010,OPD,2829,2010-02,E,,,A,99.74,IX,0
M,2010,OPD,2830,2010-02,F,,,A,99.72,IX,0
M,2010,OPD,2890,2010-02,F,,,A,100.67,IX,0
M,2010,OPD,2893,2010-02,C,,,A,99.98,IX,0
M,2010,OPD,2894,2010-02,N,,,A,102.56,IX,0
M,2010,OPD,2900,2010-02,E,,,A,100.01,IX,0
M,2010,OPD,2910,2010-02,F,,,A,101.81,IX,0
M,2010,OPD,2920,2010-02,F,,,A,100.14,IX,0
M,2010,OPD,2930,2010-02,C,,,A,96.94,IX,0
M,2010,OPD,2932,2010-02,N,,,A,96.91,IX,0
M,2010,OPD,1000,2010-02,E,,,A,98.03,IX,0
M,2010,OPD,1010,2010-02,F,,,A,99.12,IX,0
M,2010,OPD,1011,2010-02,F,,,A,100.22,IX,0
M,2010,OPD,1012,2010-02,C,,,A,95.78,IX,0
M,2010,OPD,1013,2010-02,N,,,A,99.38,IX,0
M,2010,OPD,1020,2010-02,E,,,A,97.56,IX,0
M,2010,OPD,1030,2010-02,F,,,A,100.99,IX,0
M,2010,OPD,1031,2010-02,F,,,A,102.28,IX,0
M,2010,OPD,1039,2010-02,C,,,A,100.37,IX,0
M,2010,OPD,1040,2010-02,N,,,A,95.88,IX,0
M,2010,OPD,1050,2010-02,E,,,A,96.28,IX,0
M,2010,OPD,1051,2010-02,F,,,A,95.9,IX,0
M,2010,OPD,1052,2010-02,F,,,A,100.0,IX,0
M,2010,OPD,1060,2010-02,C,,,A,95.67,IX,0
M,2010,OPD,1061,2010-02,N,,,A,95.82,IX,0
M,2010,OPD,1062,2010-02,E,,,A,95.77,IX,0
M,2010,OPD,1070,2010-02,F,,,A,99.6,IX,0
M,2010,OPD,1071,2010-02,F,,,A,99.31,IX,0
M,2010,OPD,1072,2010-02,C,,,A,99.9,IX,0
M,2010,OPD,1080,2010-02,N,,,A,99.58,IX,0
M,2010,OPD,1082,2010-02,E,,,A,99.26,IX,0
M,2010,OPD,1083,2010-02,F,,,A,98.86,IX,0
M,2010,OPD,1084,2010-02,F,,,A,99.46,IX,0
M,2010,OPD,1085,2010-02,C,,,A,100.0,IX,0
